Notes:   Date: 2024-09-24 13:57:57
Wavelength C:/Users/javie/OneDrive - Scuola Superiore Sant'Anna/Documents/GitHub/PyOsaGui/temp/fas.csv (nm),Power Trace 1 (dBm),Power Trace 2 (dBm)
1515.47058823528,-10.471424651386965,-11.366959967157323
1515.4901960784173,-10.764442346343316,-11.132296619226299
1515.5098039215545,-10.06981349096215,-10.874084187801824
1515.5294117646918,-10.27638208141636,-10.960764320586092
1515.549019607829,-10.773644855100681,-11.09067171002966
1515.5686274509662,-9.950394086788515,-11.523080370193952
1515.5882352941035,-10.719177345946685,-11.382721446319161
1515.6078431372407,-10.918095382706667,-11.452884874495009
1515.627450980378,-10.181245073823607,-11.395228045591283
1515.6470588235152,-10.268341567844764,-10.91618394248103
1515.6666666666524,-10.09197482142167,-11.273401130356415
1515.6862745097897,-9.869483278895693,-11.45746962207656
1515.705882352927,-10.591657051431625,-11.41171012076344
1515.7254901960641,-10.632206069587127,-10.706273967918506
1515.7450980392014,-10.365371484381262,-10.689320377877928
1515.7647058823386,-10.209909781798858,-10.942264537372782
1515.7843137254758,-10.199702995593936,-10.675085837609531
1515.803921568613,-10.225869397564585,-11.001545128353529
1515.8235294117503,-10.458398682651962,-10.726558683989243
1515.8431372548876,-9.849317728835631,-11.358985124811296
1515.8627450980248,-9.859427019977208,-11.171011958308888
1515.882352941162,-9.962582247951712,-10.824477347668198
1515.9019607842993,-10.65054215020533,-10.739382183178689
1515.9215686274365,-10.244881196539845,-10.714106712152422
1515.9411764705737,-10.337298686780336,-11.051660161410146
1515.960784313711,-9.838630695061271,-11.100225962768041
1515.9803921568482,-10.175942514504628,-10.631175472857995
1515.9999999999854,-10.048297755392504,-10.545095588572378
1516.0196078431227,-9.772231727864161,-11.205416129596161
1516.03921568626,-9.800630829627988,-10.857849355666724
1516.0588235293972,-10.32332015702043,-10.683011230042352
1516.0784313725344,-10.351135493368,-10.993989561746398
1516.0980392156716,-10.234456282074476,-11.22758499990344
1516.1176470588089,-10.125837671922078,-10.793485321680997
1516.137254901946,-10.400595297882031,-11.072666839359947
1516.1568627450833,-10.273158895277993,-10.635220314885302
1516.1764705882206,-9.8443001397695,-10.911079267639662
1516.1960784313578,-10.240454468969428,-10.33859161179367
1516.215686274495,-10.071112013759087,-10.34741722021111
1516.2352941176323,-10.149045558044456,-10.288931506429831
1516.2549019607695,-9.506873354497381,-10.362643437738669
1516.2745098039068,-10.211078874054483,-10.195888368331913
1516.294117647044,-9.465526784138007,-10.896924280241908
1516.3137254901812,-9.778520492765352,-10.983876908396091
1516.3333333333185,-10.385157289751682,-11.055512087040691
1516.3529411764557,-9.694341909342471,-10.425379636219281
1516.372549019593,-10.102324552769849,-10.746454842095531
1516.3921568627302,-9.686935694795196,-10.773133395566543
1516.4117647058674,-9.540826246230472,-10.15654123440089
1516.4313725490047,-9.434487415022343,-10.462608247265939
1516.450980392142,-10.216676384530546,-10.261783568636847
1516.4705882352791,-10.12585009778069,-10.973223201342849
1516.4901960784164,-9.679040992457352,-10.842021593712866
1516.5098039215536,-9.35818566704932,-10.177423514110199
1516.5294117646908,-9.597116087431552,-10.995930504009246
1516.549019607828,-9.855664638383836,-10.633049308860178
1516.5686274509653,-9.395627673535458,-10.348267465935614
1516.5882352941026,-10.092902725415984,-10.572590676061466
1516.6078431372398,-10.181031270843071,-10.778086972192412
1516.627450980377,-9.946211522578647,-10.471843073957519
1516.6470588235143,-9.893439589894019,-9.991817078058403
1516.6666666666515,-9.716933248111012,-9.956751544975644
1516.6862745097887,-9.369055293827701,-10.762154273800805
1516.705882352926,-9.881760047812454,-10.721426378951401
1516.7254901960632,-9.528231563092415,-10.151856146596794
1516.7450980392005,-9.677277337616125,-10.128914757503267
1516.7647058823377,-10.0640789728025,-10.829564617867922
1516.784313725475,-10.123090710585972,-10.023112494732429
1516.8039215686122,-9.16383564619187,-10.58716730235784
1516.8235294117494,-9.953641699792916,-10.541322832871414
1516.8431372548866,-9.940739956395769,-10.288725360727701
1516.8627450980239,-9.326384398980556,-10.633005395665922
1516.8823529411611,-9.641106847313392,-9.891694690904961
1516.9019607842984,-9.328616719572414,-10.561541628602466
1516.9215686274356,-9.29106515369729,-10.526069517491674
1516.9411764705728,-9.625651488413979,-10.661407247995877
1516.96078431371,-9.951117212595038,-9.758102639298057
1516.9803921568473,-9.694163068982057,-10.16513335297501
1516.9999999999845,-9.831461554729678,-9.727177330252676
1517.0196078431218,-9.845062371438392,-10.41315496032854
1517.039215686259,-9.3054739726005,-10.670224661090945
1517.0588235293962,-9.706304609057819,-10.141496508964932
1517.0784313725335,-9.84605338567579,-9.992186579598362
1517.0980392156707,-9.552728470583048,-9.973170071618386
1517.117647058808,-9.687019974076636,-10.001933309126969
1517.1372549019452,-9.645764710008766,-10.20620779474619
1517.1568627450824,-9.339775378543141,-10.361561560730646
1517.1764705882197,-8.885387773041058,-10.173869068975604
1517.196078431357,-9.063954981472984,-10.13576196296119
1517.2156862744941,-9.026955527138819,-9.82270136495072
1517.2352941176314,-9.483829710285054,-9.728387780620482
1517.2549019607686,-9.755737102057344,-9.906974631118038
1517.2745098039059,-9.68015205065136,-10.449677544593706
1517.294117647043,-9.079844470828704,-9.577710302350622
1517.3137254901803,-9.680298601925482,-10.422981554914468
1517.3333333333176,-8.989027386990116,-9.689102733229497
1517.3529411764548,-8.779269886127482,-9.96892534100662
1517.372549019592,-8.869628738913189,-9.671602338879179
1517.3921568627293,-8.822280938830351,-10.123012486287795
1517.4117647058665,-9.076952283486165,-9.74441402177111
1517.4313725490038,-9.340316310355103,-10.142516294717396
1517.450980392141,-9.470659472595505,-9.956414076612193
1517.4705882352782,-9.445316024775313,-10.198700009720438
1517.4901960784155,-8.857388747810957,-9.803487285797708
1517.5098039215527,-8.801834572702306,-9.75111184889985
1517.52941176469,-8.77185243301895,-10.28505313238463
1517.5490196078272,-9.282225971794121,-9.358150555162332
1517.5686274509644,-9.337142210186762,-9.676795471288035
1517.5882352941017,-9.262582367603216,-10.033145344483646
1517.607843137239,-8.635133386317625,-9.747577928561006
1517.6274509803761,-8.997975265020376,-9.423940639348926
1517.6470588235134,-8.694493940971677,-9.748827911825096
1517.6666666666506,-8.581730282816395,-10.037826681678688
1517.6862745097878,-8.633141065313623,-9.471976190536566
1517.705882352925,-8.891027070893223,-9.47947356554225
1517.7254901960623,-8.758724769680683,-9.663971901707624
1517.7450980391995,-8.79734603393458,-10.151930408566358
1517.7647058823368,-8.904770885116305,-9.794146072420842
1517.784313725474,-8.915399964169879,-10.007587026088352
1517.8039215686113,-8.945038811694115,-9.699183694521235
1517.8235294117485,-9.237875780432145,-9.683552813120032
1517.8431372548857,-8.891155471947831,-9.668918444250345
1517.862745098023,-8.537099779151147,-9.913007677793047
1517.8823529411602,-8.761017721568654,-9.153378036382245
1517.9019607842974,-8.487882190370575,-9.883034893646569
1517.9215686274347,-9.184070080313848,-9.67278245003358
1517.941176470572,-8.515384758027237,-9.701401025244332
1517.9607843137092,-8.955352875897791,-9.940996967000707
1517.9803921568464,-8.477204203644769,-9.968316421394794
1517.9999999999836,-8.831107060075372,-9.7072978607214
1518.0196078431209,-9.15680276043421,-9.935725870563468
1518.039215686258,-8.51628283629464,-9.717167286369474
1518.0588235293953,-9.155717072148478,-9.287273748616572
1518.0784313725326,-8.604166051929422,-9.87197551756387
1518.0980392156698,-9.239553328506334,-9.916090222267743
1518.117647058807,-8.711675140851591,-9.709573531539334
1518.1372549019443,-9.085546805268963,-9.957866437509228
1518.1568627450815,-8.385864040320469,-9.656528252933944
1518.1764705882188,-8.800142299783257,-9.51471500899108
1518.196078431356,-8.425643443862475,-9.596187295375806
1518.2156862744932,-9.055841192921289,-9.05351124868705
1518.2352941176305,-9.121754619773982,-8.981861417057413
1518.2549019607677,-8.844490706794158,-9.888862954819512
1518.274509803905,-9.135462865892926,-9.783980299615841
1518.2941176470422,-8.149526223571431,-9.253807079499888
1518.3137254901794,-8.946282311064255,-9.561976542022958
1518.3333333333167,-8.382435757711718,-9.358582859621249
1518.352941176454,-8.483966823829986,-9.463713221506408
1518.3725490195911,-8.751928609460949,-8.967077279776621
1518.3921568627284,-8.409248825503447,-9.14609578395365
1518.4117647058656,-8.128711352302982,-8.990105326827225
1518.4313725490028,-8.211416781849488,-9.743783169375531
1518.45098039214,-8.116261647527187,-9.589021226652285
1518.4705882352773,-8.649054519170726,-8.942511766191364
1518.4901960784146,-8.14260113401138,-9.383724350920525
1518.5098039215518,-8.790248343897584,-8.83135025389851
1518.529411764689,-8.736829908862513,-9.2827948221582
1518.5490196078263,-8.596882976434078,-8.750186356856013
1518.5686274509635,-8.805260569951544,-9.307069872547935
1518.5882352941007,-8.418813382221783,-8.713381895415038
1518.607843137238,-8.094995936172882,-9.14484070858191
1518.6274509803752,-8.12472874684044,-9.103652597885395
1518.6470588235125,-8.817147199537049,-9.017090403377113
1518.6666666666497,-8.455181335211252,-8.79821445570708
1518.686274509787,-8.526712393768202,-9.52223234226496
1518.7058823529242,-8.688127243080743,-9.362311896807368
1518.7254901960614,-7.906255441052306,-8.734418359070718
1518.7450980391986,-7.979332772601975,-8.707416998950626
1518.7647058823359,-8.673296057931616,-9.43028569887183
1518.784313725473,-7.898371632227638,-8.669822241861686
1518.8039215686103,-8.258012364936683,-9.431271212101176
1518.8235294117476,-7.916430986570255,-9.173770705665206
1518.8431372548848,-8.38209310319814,-9.155684730275583
1518.862745098022,-8.004044293689498,-8.78394343825097
1518.8823529411593,-7.8346081153898925,-9.44750664696833
1518.9019607842965,-7.998483514078071,-9.182505418777405
1518.9215686274338,-8.27157558690508,-8.808925656412747
1518.941176470571,-8.700264212663878,-8.853348583138006
1518.9607843137082,-8.539412568865915,-8.965855762767854
1518.9803921568455,-8.59238071283974,-8.599242681438781
1518.9999999999827,-8.387730990710676,-9.147625546567447
1519.01960784312,-8.013852932538311,-9.323023074489578
1519.0392156862572,-8.548166944503016,-9.14094408737506
1519.0588235293944,-7.811695845586282,-8.793789811886821
1519.0784313725317,-7.8005622728991995,-8.567671624025643
1519.098039215669,-7.96626876623214,-8.96507786244929
1519.1176470588061,-8.124332061458492,-9.271330201259236
1519.1372549019434,-8.151278061974384,-9.182522962296167
1519.1568627450806,-7.874853039723019,-8.49348324139636
1519.1764705882179,-7.847316135961197,-8.43984549879533
1519.196078431355,-7.602965504351264,-8.859962272835194
1519.2156862744923,-8.276298019392087,-8.852962226917493
1519.2352941176296,-8.191468240177139,-8.815785903913078
1519.2549019607668,-7.978741635265168,-9.209758663222589
1519.274509803904,-8.299711359327624,-8.86331411307354
1519.2941176470413,-7.719408413938099,-8.479943809360176
1519.3137254901785,-8.471935626861733,-8.531239816112691
1519.3333333333157,-7.9794234898914045,-9.028673682976745
1519.352941176453,-7.62432467195662,-8.329768095842104
1519.3725490195902,-8.117603509568482,-8.374396283486362
1519.3921568627275,-8.143580637223305,-8.249816103459251
1519.4117647058647,-8.185580248986856,-8.597793805651763
1519.431372549002,-8.386527333656081,-8.6156214562367
1519.4509803921392,-7.870867819554325,-8.863779816400205
1519.4705882352764,-8.384724755258567,-8.9690429061591
1519.4901960784136,-8.01028053824181,-9.07786292377976
1519.5098039215509,-7.946539037897658,-8.524732674220406
1519.5294117646881,-7.422009177253861,-8.46461834498372
1519.5490196078254,-7.41664662561835,-8.127271310170245
1519.5686274509626,-7.8662614388367285,-8.39718399608106
1519.5882352940998,-7.616108158427647,-8.671110858598958
1519.607843137237,-8.041942306610526,-8.888207941172446
1519.6274509803743,-7.381668675004711,-8.441111703207493
1519.6470588235115,-7.767506075805514,-8.260064154565187
1519.6666666666488,-8.184680813246223,-8.677952615910542
1519.686274509786,-7.788881828055619,-8.13147100016448
1519.7058823529233,-7.641957733356021,-8.333675134965409
1519.7254901960605,-8.148495396486252,-8.914014371605296
1519.7450980391977,-7.433024135919391,-8.754960549044418
1519.764705882335,-7.338896354776622,-8.658505062406107
1519.7843137254722,-8.057709143520599,-8.01288018996824
1519.8039215686094,-7.616530772265163,-8.1929803431997
1519.8235294117467,-7.686295560136605,-8.091190146075348
1519.843137254884,-7.294125570960263,-8.86616518927693
1519.8627450980212,-7.177357722935003,-8.014319614740664
1519.8823529411584,-7.824839621857082,-8.411554683580459
1519.9019607842956,-7.592832167698189,-8.553395116004884
1519.9215686274329,-7.591857720360222,-8.006051799224457
1519.94117647057,-7.62723947191366,-8.64182964094106
1519.9607843137073,-7.475804068807319,-8.516183323948251
1519.9803921568446,-7.789037609409844,-8.280018335435008
1519.9999999999818,-8.058067373838929,-7.971554995485729
1520.019607843119,-7.841392195547581,-8.066033145242733
1520.0392156862563,-7.111314863821425,-7.9079900298401125
1520.0588235293935,-7.513055825344017,-8.729596765989259
1520.0784313725308,-7.572059950100163,-8.466092093052236
1520.098039215668,-7.6554033111403825,-7.959696198978744
1520.1176470588052,-7.574133728531459,-7.972700919244552
1520.1372549019425,-7.1931960915341016,-8.155885565760249
1520.1568627450797,-7.422304310307199,-8.339344005944476
1520.176470588217,-7.501672200425663,-8.12728664936188
1520.1960784313542,-7.696965748490438,-8.690564062650736
1520.2156862744914,-7.212743459646738,-7.703932038438919
1520.2352941176287,-7.426693698397315,-8.528821704587756
1520.254901960766,-7.723240757204337,-7.850770929586339
1520.2745098039031,-7.85771771606219,-8.389211714853756
1520.2941176470404,-7.500761623348998,-8.379703242702886
1520.3137254901776,-7.46627944435329,-7.92539068236092
1520.3333333333148,-7.209874973598252,-7.872448669906596
1520.352941176452,-7.402705398617073,-7.655883504807074
1520.3725490195893,-7.441179660692676,-8.472571786965817
1520.3921568627266,-7.537442000496421,-8.580712180547161
1520.4117647058638,-7.249084634972574,-7.882825171591696
1520.431372549001,-7.500762741049188,-8.033223168250439
1520.4509803921383,-7.20382540065464,-7.821842672578375
1520.4705882352755,-6.866538716017432,-7.652111461549431
1520.4901960784127,-6.8329099312670785,-8.186158896101658
1520.50980392155,-7.342856454688322,-8.455008125148819
1520.5294117646872,-7.5915138094206185,-8.097015780198394
1520.5490196078244,-7.259296135816015,-7.906934652627019
1520.5686274509617,-7.387307969598806,-8.455600277128369
1520.588235294099,-7.444079226362776,-8.078109703798898
1520.6078431372362,-7.240456780657118,-8.167942405360044
1520.6274509803734,-7.0632127598882,-8.235535741241984
1520.6470588235106,-7.0527230128807865,-7.5323578204741635
1520.6666666666479,-6.7145411314012335,-7.891143042575704
1520.686274509785,-6.834554923702573,-7.813536780927427
1520.7058823529223,-7.2692059596567535,-8.339960854584044
1520.7254901960596,-6.850630829787361,-7.784933904347564
1520.7450980391968,-7.355981652008699,-8.19667031439801
1520.764705882334,-7.122939707693353,-7.87886207900935
1520.7843137254713,-7.225274849417829,-7.5421458956075424
1520.8039215686085,-7.00847185142004,-8.334631898123561
1520.8235294117458,-6.998901900216268,-7.370985398949187
1520.843137254883,-7.419120101598796,-7.528515484716974
1520.8627450980202,-6.9227952957788865,-8.065486704196216
1520.8823529411575,-6.687956604297014,-7.455657696729616
1520.9019607842947,-6.999995353117855,-7.853957435663981
1520.921568627432,-6.642413148883868,-7.835764628680318
1520.9411764705692,-6.9157641246276995,-8.207779897397167
1520.9607843137064,-6.839958694512642,-7.888564039310182
1520.9803921568437,-7.169449937808528,-8.20297401379674
1520.999999999981,-6.685617371703959,-8.103459518972073
1521.0196078431181,-7.077994862721868,-7.552406069343995
1521.0392156862554,-6.832018404128279,-7.621261557817461
1521.0588235293926,-6.679834148161879,-7.319405056831364
1521.0784313725298,-6.5975593881752985,-7.537844524045211
1521.098039215667,-7.105938573108782,-7.548250802538869
1521.1176470588043,-6.48183697580771,-7.623719030548654
1521.1372549019416,-7.371656937045158,-7.6553525936547215
1521.1568627450788,-7.117106202063857,-7.910983471621808
1521.176470588216,-7.114759737425599,-7.271191967159686
1521.1960784313533,-7.036859485359429,-7.678734619277241
1521.2156862744905,-6.931373819075601,-7.126808003001562
1521.2352941176277,-6.915254038026413,-7.900242645581807
1521.254901960765,-6.906124417638489,-7.372780926408191
1521.2745098039022,-6.636890801616257,-7.473090141204642
1521.2941176470395,-6.627013022669193,-8.0351943014913
1521.3137254901767,-7.257981345545476,-7.91871141067428
1521.333333333314,-6.801442889825072,-7.213536553387776
1521.3529411764512,-7.247046451361955,-7.907574365562748
1521.3725490195884,-6.7311724075035375,-7.158310731083567
1521.3921568627256,-6.921485156605971,-7.413346696948907
1521.4117647058629,-7.15604349807302,-7.856658744677786
1521.4313725490001,-7.049369850237827,-7.900735689334207
1521.4509803921374,-7.137110531034526,-7.95564555015952
1521.4705882352746,-7.133016450345782,-7.410571976754683
1521.4901960784118,-6.61321406371801,-7.439000087947743
1521.509803921549,-6.929556459698064,-7.357864090120577
1521.5294117646863,-6.443445995981884,-7.117283453678443
1521.5490196078235,-6.96368777665371,-7.285556462097504
1521.5686274509608,-6.419084088842531,-7.1949001147219676
1521.588235294098,-6.427905236311787,-7.706236768268969
1521.6078431372352,-6.29104109710781,-7.069996908262926
1521.6274509803725,-6.489917278878687,-7.12297610293745
1521.6470588235097,-6.960327412779794,-7.056958498423898
1521.666666666647,-6.276483250618941,-7.45531027988971
1521.6862745097842,-6.285092483076976,-7.568768291627065
1521.7058823529214,-6.715225029208733,-7.022956294677497
1521.7254901960587,-6.537424358592158,-7.373722778820598
1521.745098039196,-6.730334448876823,-6.922989146356865
1521.7647058823331,-6.867586079261283,-6.958086095830231
1521.7843137254704,-6.94982750632002,-6.930776210445275
1521.8039215686076,-6.846915273633959,-6.936882532352479
1521.8235294117449,-6.940730477932638,-6.923423945641147
1521.843137254882,-6.814599641921287,-6.88406426097829
1521.8627450980193,-6.752616755069635,-6.753224722929454
1521.8823529411566,-6.707378679420792,-7.384554082392912
1521.9019607842938,-6.943226619553748,-7.6886403066830145
1521.921568627431,-6.2400551536489886,-7.524676933657887
1521.9411764705683,-6.894189218285259,-7.4628070780915925
1521.9607843137055,-6.088193084332119,-7.041338734113383
1521.9803921568428,-6.101294680610534,-7.493679206584883
1521.99999999998,-6.742886928781614,-6.7283777573001
1522.0196078431172,-6.141448668844573,-7.411292052317437
1522.0392156862545,-6.185837856291512,-7.266792542368937
1522.0588235293917,-6.8144649407961335,-7.062435640195158
1522.078431372529,-6.452289737787204,-6.863433445102181
1522.0980392156662,-5.88928860706757,-6.748082368701551
1522.1176470588034,-6.2705166977559355,-7.318172342136095
1522.1372549019407,-6.11810949268544,-7.4655601842060575
1522.156862745078,-6.6643717189498926,-6.617397667716348
1522.1764705882151,-6.071552185857183,-7.114958574332111
1522.1960784313524,-5.982413471607286,-7.526488895973375
1522.2156862744896,-5.890532400152335,-6.818365388296571
1522.2352941176268,-6.657183105231743,-6.765100866376633
1522.254901960764,-6.592060796754245,-6.96446056484728
1522.2745098039013,-6.430376964680303,-6.52583749557815
1522.2941176470385,-6.413160733955445,-7.193257630791883
1522.3137254901758,-6.50106565862,-7.229887542210834
1522.333333333313,-6.07481557506585,-7.365059685701884
1522.3529411764503,-6.015198418344781,-6.934675257827463
1522.3725490195875,-6.050449458255601,-7.21986867237022
1522.3921568627247,-6.202078475588328,-6.8087099335274255
1522.411764705862,-6.010702793017677,-7.206693233368039
1522.4313725489992,-5.993241049454129,-7.045643874747986
1522.4509803921364,-5.9480330316447425,-7.105110815864834
1522.4705882352737,-6.1533627511188485,-6.705840569875365
1522.490196078411,-5.739663528973921,-7.2755380509762455
1522.5098039215482,-6.3216913836480835,-6.437937175683765
1522.5294117646854,-5.937573538284791,-6.425186153190307
1522.5490196078226,-6.174496132961851,-6.954651951298316
1522.5686274509599,-5.924732487198106,-6.606859217066819
1522.588235294097,-6.017314019923498,-7.159620412888334
1522.6078431372343,-6.077247904380471,-6.389759842351309
1522.6274509803716,-6.002436495435399,-6.6410828600575735
1522.6470588235088,-6.462466307176459,-7.2481221477706175
1522.666666666646,-5.8312328335319705,-7.214238986078856
1522.6862745097833,-6.473778256325062,-6.96196812660866
1522.7058823529205,-5.809468495443696,-6.468971784813366
1522.7254901960578,-6.207037968777245,-7.028258073682882
1522.745098039195,-5.572002040029462,-6.423647322974629
1522.7647058823322,-6.155345476414679,-6.409947294345582
1522.7843137254695,-6.374960679602637,-6.66796877518027
1522.8039215686067,-6.172848598392084,-6.771021111863725
1522.823529411744,-6.248981878675538,-7.183954998453091
1522.8431372548812,-5.5077165669714105,-6.494047416864436
1522.8627450980184,-5.472087132217487,-6.752969176793998
1522.8823529411557,-6.417269258180431,-6.290614626220515
1522.901960784293,-6.257335069048089,-6.578762883077195
1522.9215686274301,-6.35890881508738,-7.052343026315562
1522.9411764705674,-6.335056003898261,-6.953733686375945
1522.9607843137046,-5.729257164544524,-6.6843442097228625
1522.9803921568418,-5.588984157792664,-6.5474367430781975
1522.999999999979,-5.736683106817585,-6.41575600508003
1523.0196078431163,-5.701133621906891,-6.192823143918496
1523.0392156862536,-5.726725159832013,-6.690192380763392
1523.0588235293908,-6.321424360325757,-6.538109092587552
1523.078431372528,-6.147912853907313,-6.890506950813817
1523.0980392156653,-6.248210339868981,-6.21393364857777
1523.1176470588025,-5.595953658076175,-6.365927744546101
1523.1372549019397,-5.62627809659225,-6.248608693314259
1523.156862745077,-5.901675427922713,-6.40511542075383
1523.1764705882142,-6.204305878536685,-6.424656081902975
1523.1960784313515,-5.849233754094707,-6.367086050060516
1523.2156862744887,-5.586760602201737,-6.3403810347821095
1523.235294117626,-5.784115363593088,-6.418729894348024
1523.2549019607632,-5.612245734334541,-6.689081615442171
1523.2745098039004,-5.851508875334373,-6.357058576591404
1523.2941176470376,-5.889566872438458,-6.5839838474802175
1523.3137254901749,-5.828725402065583,-6.100301546967236
1523.333333333312,-5.412271110157091,-6.9197239953032765
1523.3529411764493,-5.581187734547038,-6.2268359633271135
1523.3725490195866,-5.947414779332764,-6.1881353508584445
1523.3921568627238,-5.448753971412868,-6.812918400743771
1523.411764705861,-5.720356672113704,-6.304939430547803
1523.4313725489983,-5.356881286647743,-6.407844121341904
1523.4509803921355,-6.086315409054473,-6.012272412931357
1523.4705882352728,-5.783573976365393,-6.646077513657302
1523.49019607841,-5.278595890900345,-6.148980420893674
1523.5098039215472,-5.329979576789475,-5.919185485595142
1523.5294117646845,-5.172612926553462,-6.709783722807816
1523.5490196078217,-5.9715372498253725,-6.535557755510257
1523.568627450959,-5.1181020622872015,-6.344881515786148
1523.5882352940962,-5.345480382279822,-6.059728383907746
1523.6078431372334,-5.28044982158103,-6.537015734342912
1523.6274509803707,-5.872218152252373,-6.326099240854009
1523.647058823508,-5.248879964452728,-6.335735335922446
1523.6666666666451,-5.546097102839413,-6.721111283305687
1523.6862745097824,-5.3764279374548565,-6.191506472313016
1523.7058823529196,-5.23263270363473,-6.1429211737980145
1523.7254901960569,-5.32293288532677,-6.653147693693473
1523.745098039194,-5.9844709530946485,-5.780888718500081
1523.7647058823313,-5.893432362960709,-5.775800664116312
1523.7843137254686,-5.924172790830017,-5.917176382363821
1523.8039215686058,-5.721227405629248,-6.615050237667478
1523.823529411743,-5.394309283286688,-6.2585971058375
1523.8431372548803,-5.014004073434833,-6.591010299859118
1523.8627450980175,-5.760647561678372,-6.439155008564365
1523.8823529411547,-5.321685317205006,-5.7219203665300435
1523.901960784292,-5.733440822123402,-6.280208762298832
1523.9215686274292,-5.209141625671519,-6.583730247915536
1523.9411764705665,-5.573375086033936,-6.195775229612874
1523.9607843137037,-5.321319687903552,-5.8578038096427685
1523.980392156841,-5.1642059137855085,-6.558582545235752
1523.9999999999782,-5.492488259039904,-6.1550040241312916
1524.0196078431154,-5.679360757420236,-5.953778584213429
1524.0392156862526,-4.844716922462439,-5.567249175040555
1524.0588235293899,-5.061400281115361,-5.889078590252626
1524.0784313725271,-5.592609474637047,-6.047565544697567
1524.0980392156644,-5.0184825297003,-5.555647582828884
1524.1176470588016,-5.747391614548809,-5.619766436507109
1524.1372549019388,-5.725564513569893,-6.1301383818475
1524.156862745076,-4.945489778300518,-6.053375686955866
1524.1764705882133,-4.8764162807183595,-6.251621696268276
1524.1960784313505,-5.394569983106649,-5.698152925772858
1524.2156862744878,-5.270077055326791,-6.201054591049489
1524.235294117625,-5.408512306946188,-6.2464959978232795
1524.2549019607623,-4.991786753515088,-5.534790967379268
1524.2745098038995,-5.251675435183239,-5.532992782683152
1524.2941176470367,-5.517229521632396,-5.981411993404162
1524.313725490174,-4.970078930415664,-5.999413852020818
1524.3333333333112,-5.58938225024086,-6.119905988731147
1524.3529411764484,-4.845071487139592,-5.495457802564349
1524.3725490195857,-5.506571027471063,-5.47530830402698
1524.392156862723,-4.7157827391243,-5.376711138790198
1524.4117647058602,-5.630522446789865,-5.7633548150328195
1524.4313725489974,-5.062008078577289,-5.584095184702819
1524.4509803921346,-5.283863781320548,-5.66802978840414
1524.4705882352719,-5.20152035305683,-5.843016927303974
1524.490196078409,-5.047903507170867,-6.016822807946758
1524.5098039215463,-5.341186633059207,-5.453359749552078
1524.5294117646836,-4.843973116522948,-5.411830420664141
1524.5490196078208,-5.165361108837985,-5.5993317587442775
1524.568627450958,-5.526024673006372,-5.637528018552367
1524.5882352940953,-4.6119181455789455,-6.035890682547469
1524.6078431372325,-5.440442343246319,-5.310239244147125
1524.6274509803698,-4.723744666231413,-5.375453957986751
1524.647058823507,-4.780821999986449,-5.3190045344066945
1524.6666666666442,-5.176867462017789,-6.005005043302135
1524.6862745097815,-4.5150621528029085,-6.068905420797361
1524.7058823529187,-4.7400627895380065,-5.8497174873939
1524.725490196056,-4.688296664610901,-5.687112269022023
1524.7450980391932,-4.6295354978484085,-5.935269973127157
1524.7647058823304,-5.148584471903234,-6.145282769773743
1524.7843137254677,-5.390736142496813,-5.955421255595565
1524.803921568605,-5.157581575509122,-5.7569355047070765
1524.8235294117421,-4.443320810326025,-5.767834225661123
1524.8431372548794,-4.984482451009265,-5.2594524725719225
1524.8627450980166,-4.631572478171453,-5.812447912514409
1524.8823529411538,-4.984885840922518,-5.43526125874128
1524.901960784291,-5.325868097288906,-5.697216826475584
1524.9215686274283,-4.943948301634997,-5.588190047540093
1524.9411764705656,-5.1520900398351674,-5.715320771460823
1524.9607843137028,-5.082707451105781,-5.433971084907405
1524.98039215684,-5.343421673094939,-5.941094153680343
1524.9999999999773,-4.859757626639796,-5.575935765464873
1525.0196078431145,-4.655908377067455,-5.333210521614288
1525.0392156862517,-4.693121572571027,-5.635522645923383
1525.058823529389,-4.781207692727216,-5.065303798285929
1525.0784313725262,-4.990913079651177,-5.899130640279011
1525.0980392156634,-5.268465912361995,-5.131534515142233
1525.1176470588007,-5.214828133356292,-5.4708868172577505
1525.137254901938,-4.285206822378662,-5.555835683600515
1525.1568627450752,-4.748070715281706,-5.9310214562761745
1525.1764705882124,-4.305003884434386,-5.371891616982825
1525.1960784313496,-4.8493163079661254,-5.3064905234121085
1525.2156862744869,-4.709725832385503,-5.415198286504946
1525.235294117624,-4.931439382402225,-5.813977055089802
1525.2549019607613,-4.903430825528103,-5.791162762243705
1525.2745098038986,-4.994716695886606,-4.965411698498896
1525.2941176470358,-5.030356710214457,-5.285649316393267
1525.313725490173,-4.9264468781435475,-5.081145785561492
1525.3333333333103,-4.645895281391404,-5.34035568407557
1525.3529411764475,-4.716176697067258,-5.813688851104289
1525.3725490195848,-5.009273755777409,-5.433564312922725
1525.392156862722,-4.875178348890536,-5.794336086304272
1525.4117647058592,-4.591468381898114,-5.786163220018586
1525.4313725489965,-4.872211700819767,-4.929287463224679
1525.4509803921337,-4.862302512275507,-5.294718121227168
1525.470588235271,-4.428998114127355,-5.566913998613909
1525.4901960784082,-5.021816292916387,-5.2708349136443315
1525.5098039215454,-4.442381318368737,-5.35915590090111
1525.5294117646827,-4.695529049789521,-5.221804673987346
1525.54901960782,-4.5740745119445165,-5.520727311600141
1525.5686274509571,-4.672738184082252,-5.663566281733321
